tx_id,timestamp,account_id,amount,currency,merchant_id,merchant_country,channel,ip_address,device_id,status,label
f9b10f42-beac-42a0-8958-2c100fe37912,2025-11-26T02:56:46.229962+00:00,acc_131,49.86,CAD,merchant_87,GB,mobile,19.24.64.56,dev_1743,success,genuine
c80bf5bd-9c8b-48f4-b2d7-f24a850b9dbd,2025-11-26T02:55:06.229962+00:00,acc_142,87.75,CAD,merchant_20,DE,branch,221.38.1.120,dev_2826,success,genuine
1f1f2435-b108-460d-bafa-6e7d455fb71a,2025-11-26T02:53:47.229962+00:00,acc_937,17.45,CAD,merchant_11,US,mobile,119.131.78.197,dev_4702,success,genuine
d1c536a1-e9f7-4127-92ce-425f8df20e01,2025-11-26T02:54:40.229962+00:00,acc_890,284.93,CAD,merchant_34,NG,branch,222.244.191.47,dev_1027,success,genuine
d3116dce-9cac-4a07-9ffb-1fce07eaa2ad,2025-11-26T02:53:49.229962+00:00,acc_1272,191.11,CAD,merchant_146,BR,mobile,123.44.80.18,dev_2197,success,genuine
20372e06-5bbd-4a74-a97b-fd89b0fbabb6,2025-11-26T02:55:38.229962+00:00,acc_1173,10.66,CAD,merchant_119,CN,branch,73.216.180.30,dev_2738,success,genuine
973c18a6-d207-4948-8951-c3b1411dfc43,2025-11-26T02:56:37.229962+00:00,acc_1268,73.3,CAD,merchant_113,US,mobile,175.58.173.9,dev_1644,success,genuine
3f932582-95f5-4f0d-a0d1-466330204092,2025-11-26T02:55:15.229962+00:00,acc_962,15.73,CAD,merchant_51,CN,web,88.98.213.208,dev_4740,success,genuine
d93a632c-bba6-4962-9bc2-fd5a4d13086f,2025-11-26T02:53:34.229962+00:00,acc_179,34.28,CAD,merchant_93,IN,mobile,93.135.139.45,dev_201,success,genuine
65558300-e02c-48f3-963f-9288229ca81a,2025-11-26T02:55:48.229962+00:00,acc_1557,117.79,CAD,merchant_180,FR,mobile,205.41.171.103,dev_98,success,genuine
f5eb1e41-1f83-4f93-be8e-6b86b3c34db6,2025-11-26T02:57:26.229962+00:00,acc_1954,33.31,CAD,merchant_138,RU,mobile,8.101.234.149,dev_7,success,genuine
3cb4c3dd-54fb-4c7a-b2fb-780385a7e2cd,2025-11-26T02:54:48.229962+00:00,acc_1964,102.74,CAD,merchant_76,BR,branch,178.211.32.192,dev_1876,success,genuine
ce172c73-7379-4882-968b-c4836ffdfeba,2025-11-26T02:53:32.229962+00:00,acc_362,176.51,CAD,merchant_74,DE,mobile,238.170.170.133,dev_4782,success,genuine
d228b440-b5d1-48a8-b89d-73aa9f891295,2025-11-26T02:54:01.229962+00:00,acc_1606,8.68,CAD,merchant_34,CA,mobile,251.51.110.32,dev_1692,success,genuine
7b77c673-0289-4a89-8cf2-708616544c4c,2025-11-26T02:56:02.229962+00:00,acc_1513,23.1,CAD,merchant_12,BR,web,153.181.1.51,dev_4480,success,genuine
a3990e6d-a32d-45db-9cad-72372cda5b8d,2025-11-26T02:55:33.229962+00:00,acc_82,11.28,CAD,merchant_147,GB,branch,63.178.102.31,dev_2049,success,genuine
065efd2e-d285-4e70-b58a-1f3f35717e3d,2025-11-26T02:54:35.229962+00:00,acc_198,89.83,CAD,merchant_199,FR,branch,3.255.159.7,dev_4521,success,genuine
1f8f789f-521a-43d6-8901-59c39370eb67,2025-11-26T02:57:29.229962+00:00,acc_62,3.64,CAD,merchant_40,IN,web,237.158.112.72,dev_1577,success,genuine
1e3995d5-2aa2-4b8a-852c-82e736584153,2025-11-26T02:55:29.229962+00:00,acc_1293,71.78,CAD,merchant_111,IN,web,85.89.2.62,dev_325,success,genuine
cbfb828a-7bb3-40da-a207-2ac45d592e55,2025-11-26T02:54:34.229962+00:00,acc_1612,9.84,CAD,merchant_160,FR,mobile,236.195.101.43,dev_2509,success,genuine
33a6e65a-250f-408c-bd94-9f254bbe3abe,2025-11-26T02:56:42.229962+00:00,acc_77,5.99,CAD,merchant_153,BR,mobile,125.91.122.129,dev_3761,success,genuine
fe712410-2a9c-48d9-9688-eb867bc473a1,2025-11-26T02:57:27.229962+00:00,acc_958,24.07,CAD,merchant_61,CA,mobile,10.149.1.175,dev_1426,success,genuine
d568f834-2e4e-44d0-a70d-3919bbbbca4f,2025-11-26T02:54:28.229962+00:00,acc_771,272.12,CAD,merchant_6,NG,mobile,10.194.236.165,dev_1295,success,genuine
79c6b9aa-cb5a-4c7f-9d3b-005d0457f539,2025-11-26T02:55:05.229962+00:00,acc_1852,71.28,CAD,merchant_143,CA,branch,41.41.22.238,dev_4494,success,genuine
c66d15a8-7491-4440-a3aa-ffd6d454fea1,2025-11-26T02:55:14.229962+00:00,acc_1851,2.96,CAD,merchant_133,GB,mobile,112.10.241.241,dev_485,success,genuine
cb2f99e9-bf19-462f-8691-95257f0cc7b0,2025-11-26T02:58:05.229962+00:00,acc_71,2.75,CAD,merchant_153,CN,branch,181.208.195.99,dev_3833,success,genuine
a9c6aeb2-7996-4dfe-9e80-e5b578670aca,2025-11-26T02:55:35.229962+00:00,acc_932,97.72,CAD,merchant_186,US,web,17.251.174.216,dev_2122,success,genuine
71246757-7534-4690-9f3e-c755d8eb8927,2025-11-26T02:54:19.229962+00:00,acc_392,197.29,CAD,merchant_154,GB,branch,89.255.51.244,dev_3389,success,genuine
0175c03d-582a-46a5-ad38-b780f1d54b1b,2025-11-26T02:54:17.229962+00:00,acc_408,53.34,CAD,merchant_127,CN,branch,20.132.180.149,dev_1667,success,genuine
2c8cad25-eb23-49b2-973f-1d5fe0d6ae82,2025-11-26T02:58:01.229962+00:00,acc_566,23.13,CAD,merchant_68,NG,mobile,51.177.233.44,dev_2592,success,genuine
8e97b24f-7918-4089-9485-26a79926f3cf,2025-11-26T02:56:54.229962+00:00,acc_1,132.14,CAD,merchant_114,BR,branch,254.40.118.64,dev_2073,success,genuine
ca5c26e4-2e7f-4483-a664-b1d1abd08564,2025-11-26T02:57:46.229962+00:00,acc_1510,136.14,CAD,merchant_4,NG,mobile,214.174.244.200,dev_1687,success,genuine
e63a8f90-f396-410c-b44b-7bd110c61a21,2025-11-26T02:54:45.229962+00:00,acc_1732,10.86,CAD,merchant_33,NG,web,160.169.107.81,dev_1726,success,genuine
9edb5a68-9b58-4808-968e-626610717100,2025-11-26T02:58:15.229962+00:00,acc_61,405.7,CAD,merchant_43,GB,branch,87.54.47.4,dev_4139,success,genuine
f19100f7-c18e-4300-8288-28b9e2e36291,2025-11-26T02:55:53.229962+00:00,acc_1890,221.2,CAD,merchant_187,RU,branch,238.81.40.238,dev_4964,success,genuine
30457d6d-098f-4252-b955-85a510efaac6,2025-11-26T02:57:19.229962+00:00,acc_1295,75.77,CAD,merchant_139,RU,branch,254.163.0.34,dev_4308,success,genuine
17a2df61-2d43-4bde-86b4-b569cc5e5a72,2025-11-26T02:58:47.229962+00:00,acc_1446,101.18,CAD,merchant_185,GB,mobile,104.191.157.51,dev_1361,success,genuine
243d7e6f-3f15-46e9-aeb5-770854e018c7,2025-11-26T02:54:44.229962+00:00,acc_699,26.9,CAD,merchant_117,FR,web,125.229.41.11,dev_265,success,genuine
76550557-3ba6-46ec-80a2-1ad3e90e9799,2025-11-26T02:57:45.229962+00:00,acc_395,58.53,CAD,merchant_134,FR,mobile,82.139.77.182,dev_2789,success,genuine
05a5aa82-2c42-4932-8028-4371a37a8cf1,2025-11-26T02:57:43.229962+00:00,acc_455,101.07,CAD,merchant_83,DE,web,117.233.121.80,dev_2736,success,genuine
182dba9e-7f04-4fa0-9642-9fb6153ca7e4,2025-11-26T02:54:45.229962+00:00,acc_1245,12.31,CAD,merchant_10,US,mobile,130.154.142.108,dev_3966,success,genuine
8a366d5c-caaa-408f-8069-20a9be995108,2025-11-26T02:55:13.229962+00:00,acc_1910,518.78,CAD,merchant_54,NG,mobile,137.12.64.135,dev_1996,success,genuine
fcab1107-2600-467e-a361-78e790f84cf2,2025-11-26T02:57:13.229962+00:00,acc_1242,67.93,CAD,merchant_81,CN,branch,227.104.244.163,dev_4025,success,genuine
cbbf27ed-43f0-4c66-b3e9-809f25d16f3d,2025-11-26T02:57:29.229962+00:00,acc_326,79.15,CAD,merchant_43,CN,mobile,33.251.53.14,dev_4686,success,genuine
6ba8e0eb-4d93-4db6-87b4-5a905ec70119,2025-11-26T02:55:01.229962+00:00,acc_610,44.71,CAD,merchant_191,FR,mobile,231.209.22.199,dev_1042,success,genuine
5655e6a3-ceb6-4242-9370-f4d3b2ae80c9,2025-11-26T02:59:26.229962+00:00,acc_1797,224.19,CAD,merchant_23,FR,branch,7.94.249.92,dev_2267,success,genuine
f06ecf70-7b69-4f34-836e-129cad577583,2025-11-26T02:56:51.229962+00:00,acc_98,81.4,CAD,merchant_125,NG,web,26.126.207.166,dev_4542,success,genuine
5e9ece86-b5b4-4ac6-af43-d7a1427262d6,2025-11-26T02:54:31.229962+00:00,acc_1315,84.05,CAD,merchant_162,CN,branch,63.226.85.229,dev_4064,success,genuine
f605563e-d925-4362-9966-3d32272c102a,2025-11-26T02:58:21.229962+00:00,acc_440,106.54,CAD,merchant_116,RU,web,208.132.129.96,dev_239,success,genuine
2074fed7-3fb1-4f42-8f3f-c9358fdb19e0,2025-11-26T02:56:15.229962+00:00,acc_575,19.29,CAD,merchant_30,DE,web,206.102.0.208,dev_2584,success,genuine
cdb56c2f-4eb7-4ed0-b5de-b9a9d55c61ec,2025-11-26T02:55:00.229962+00:00,acc_1412,63.39,CAD,merchant_70,CA,mobile,155.132.3.48,dev_1282,success,genuine
f772d799-5201-4818-bb88-cd5b3a908d18,2025-11-26T02:58:51.229962+00:00,acc_1708,72.21,CAD,merchant_103,NG,branch,126.39.151.71,dev_2284,success,genuine
17ab944f-f162-464b-9ca1-50061b4cdb11,2025-11-26T02:59:26.229962+00:00,acc_1987,215.93,CAD,merchant_182,FR,mobile,232.196.43.180,dev_543,success,genuine
1ecbeb90-bf7c-404e-9149-1e89a616311a,2025-11-26T02:58:48.229962+00:00,acc_553,49.72,CAD,merchant_138,DE,web,0.190.96.194,dev_4363,success,genuine
e81a1c22-f778-4466-9906-5dd15f230d33,2025-11-26T02:55:05.229962+00:00,acc_1454,91.31,CAD,merchant_36,US,branch,117.116.66.108,dev_4337,success,genuine
0a826abb-6ee6-4f13-bea0-c997fe54d7e6,2025-11-26T02:57:09.229962+00:00,acc_740,39.84,CAD,merchant_82,BR,web,248.248.214.224,dev_3175,success,genuine
88336bbc-a47a-4dfc-af61-7095325bca4b,2025-11-26T02:59:41.229962+00:00,acc_1277,185.19,CAD,merchant_76,CN,mobile,160.48.192.243,dev_347,success,genuine
ea546d88-d39e-4187-82f1-dc21c931a8e5,2025-11-26T02:56:20.229962+00:00,acc_747,27.48,CAD,merchant_78,IN,branch,28.7.220.177,dev_1477,success,genuine
c5419cdb-6858-49a5-9c8b-a283e075adda,2025-11-26T02:57:33.229962+00:00,acc_1576,27.81,CAD,merchant_80,FR,web,220.104.230.60,dev_951,success,genuine
e000b160-1d66-40ee-be62-1d93f61ddc29,2025-11-26T02:58:35.229962+00:00,acc_1264,64.36,CAD,merchant_188,CN,mobile,148.176.204.215,dev_596,success,genuine
428fa518-9ec6-447f-ab4f-f6e67382d48b,2025-11-26T02:59:29.229962+00:00,acc_1707,176.28,CAD,merchant_128,US,mobile,245.47.104.234,dev_2382,success,genuine
fd8484c8-11ed-4f7e-b736-067a747f6d73,2025-11-26T02:57:49.229962+00:00,acc_412,171.07,CAD,merchant_99,FR,mobile,39.1.82.138,dev_4707,success,genuine
91c1f15a-a826-4036-8826-966330880d79,2025-11-26T02:57:17.229962+00:00,acc_1178,123.27,CAD,merchant_175,NG,web,236.86.167.218,dev_2241,success,genuine
6479fafc-c79d-4c7c-a471-f67a5b22205d,2025-11-26T02:57:47.229962+00:00,acc_1293,85.6,CAD,merchant_20,IN,mobile,187.147.157.108,dev_2442,success,genuine
7bdf8cd5-eaa9-4569-8adb-511ec0ea0a8b,2025-11-26T02:58:47.229962+00:00,acc_1859,107.42,CAD,merchant_96,NG,web,44.225.123.200,dev_4433,success,genuine
1882c376-a5ec-40b4-a179-1276e5780041,2025-11-26T02:59:40.229962+00:00,acc_785,62.76,CAD,merchant_93,RU,web,215.137.206.104,dev_2243,success,genuine
605ab004-a405-4fe5-aa28-ea7560218a2a,2025-11-26T02:58:27.229962+00:00,acc_1417,17.14,CAD,merchant_92,IN,mobile,224.91.76.16,dev_902,success,genuine
8465873d-5280-44e3-959d-f46dc41a2258,2025-11-26T02:58:16.229962+00:00,acc_1832,51.98,CAD,merchant_45,RU,mobile,230.161.217.18,dev_968,success,genuine
5fc99bcb-615d-4b85-b258-6b31fdc8f9ae,2025-11-26T02:58:33.229962+00:00,acc_1396,40.99,CAD,merchant_4,CN,web,217.70.174.51,dev_1678,success,genuine
b4826050-3ca5-4198-91cb-6c148cf86604,2025-11-26T03:00:05.229962+00:00,acc_1504,11.72,CAD,merchant_16,NG,branch,217.55.191.93,dev_2804,success,genuine
d147fe12-a818-4f39-8b5e-ea136f51e1c9,2025-11-26T02:56:51.229962+00:00,acc_612,15.72,CAD,merchant_11,US,web,144.213.235.163,dev_27,success,genuine
5c7cde92-3e6e-49ae-82c3-ea85a7a6d246,2025-11-26T02:55:18.229962+00:00,acc_402,159.03,CAD,merchant_30,US,mobile,176.144.82.135,dev_1980,success,genuine
df96e60a-167b-4a30-beec-b42627d0e389,2025-11-26T02:59:18.229962+00:00,acc_263,87.38,CAD,merchant_161,RU,web,163.214.111.168,dev_637,success,genuine
e96fd4ca-7b2a-49b8-adc8-d2df6989060b,2025-11-26T02:57:50.229962+00:00,acc_1323,177.31,CAD,merchant_34,NG,branch,155.247.22.150,dev_1550,success,genuine
fa039cdd-7367-49fd-8526-cd3c1913bfef,2025-11-26T03:00:16.229962+00:00,acc_49,16.92,CAD,merchant_5,IN,mobile,200.113.85.207,dev_2274,success,genuine
0f9670f4-2a3e-4f69-8feb-c2ce1b41679f,2025-11-26T02:58:04.229962+00:00,acc_1635,30.64,CAD,merchant_74,FR,web,39.31.0.124,dev_267,success,genuine
b0e48ac3-b39f-4a3e-a395-bdccd450efeb,2025-11-26T02:57:19.229962+00:00,acc_1327,20.54,CAD,merchant_65,CN,mobile,90.165.19.28,dev_4382,success,genuine
d560fabc-ef0c-46ed-8516-ec834bd130c5,2025-11-26T02:59:52.229962+00:00,acc_446,27.71,CAD,merchant_149,BR,branch,159.77.31.133,dev_4887,success,genuine
843da779-b214-449f-96fd-c7435d29bf10,2025-11-26T03:00:22.229962+00:00,acc_780,60.28,CAD,merchant_128,CN,mobile,225.253.84.181,dev_576,success,genuine
b988ca81-a1c7-4b9f-b017-db0e1ca92591,2025-11-26T02:59:12.229962+00:00,acc_675,142.07,CAD,merchant_91,IN,mobile,187.253.99.209,dev_1048,success,genuine
4892079f-36d1-4430-9d65-21e24b8963e8,2025-11-26T02:56:52.229962+00:00,acc_1696,224.35,CAD,merchant_43,CN,web,95.60.7.242,dev_3918,success,genuine
1d8f59ef-0e80-4e87-81cc-3cd1f51bf1ab,2025-11-26T02:56:07.229962+00:00,acc_1373,139.85,CAD,merchant_71,BR,mobile,159.11.9.86,dev_2258,success,genuine
d904d5eb-9ced-4b9f-a1fc-aa97823bfcf4,2025-11-26T02:58:42.229962+00:00,acc_694,151.55,CAD,merchant_109,DE,mobile,194.160.92.216,dev_3568,success,genuine
747f3c4b-4629-43a4-949f-5cb4c20ba916,2025-11-26T02:55:57.229962+00:00,acc_1698,108.36,CAD,merchant_71,DE,mobile,37.62.97.195,dev_2996,success,genuine
8ad358e8-9816-43bd-bf37-1242c5bbdb1e,2025-11-26T02:56:21.229962+00:00,acc_1601,51.19,CAD,merchant_118,CN,mobile,205.199.246.80,dev_4689,success,genuine
77b3a18a-de9b-43a8-ace9-0e069e002417,2025-11-26T02:59:56.229962+00:00,acc_1005,45.16,CAD,merchant_79,FR,mobile,1.50.147.68,dev_411,success,genuine
f76c69ed-7c8b-4b97-9432-07feff93b494,2025-11-26T02:57:07.229962+00:00,acc_1911,83.93,CAD,merchant_127,DE,mobile,211.217.232.76,dev_3642,success,genuine
7b129715-5b38-49dc-9d59-84a18aebeb80,2025-11-26T02:57:12.229962+00:00,acc_479,304.05,CAD,merchant_170,FR,web,54.34.41.186,dev_3440,success,genuine
df1304d8-8bf5-4b83-bdd5-88c0598503f0,2025-11-26T02:56:03.229962+00:00,acc_1834,2.22,CAD,merchant_103,CA,branch,155.194.15.1,dev_3668,success,genuine
983c726d-7472-4893-8c89-a4c6933cb3e3,2025-11-26T02:56:10.229962+00:00,acc_74,148.08,CAD,merchant_163,DE,web,108.176.142.23,dev_3580,success,genuine
b4eebae8-2f7e-44e9-8aa5-9eacf86e638a,2025-11-26T02:59:38.229962+00:00,acc_1563,45.45,CAD,merchant_22,IN,mobile,128.169.36.151,dev_3594,success,genuine
d352bf30-08a8-42ef-a5bd-6cedeaeb7424,2025-11-26T02:58:13.229962+00:00,acc_1421,180.41,CAD,merchant_38,CN,mobile,149.29.108.235,dev_3782,success,genuine
3a290fbc-1070-493e-8ae0-eabd14a66765,2025-11-26T02:58:00.229962+00:00,acc_1755,65.64,CAD,merchant_23,RU,web,90.45.110.47,dev_2816,success,genuine
94e8a1eb-ae60-4a9d-b8df-c5aea18a6921,2025-11-26T02:57:56.229962+00:00,acc_1570,112.69,CAD,merchant_51,DE,branch,47.6.183.148,dev_3641,success,genuine
f31d398f-8bac-4709-acef-9d67e44362c4,2025-11-26T02:57:05.229962+00:00,acc_51,150.83,CAD,merchant_122,RU,web,30.74.2.96,dev_4387,success,genuine
59ffbf2e-0746-4af5-b4b4-61a8bd29ac1d,2025-11-26T02:58:01.229962+00:00,acc_1996,290.32,CAD,merchant_161,IN,mobile,3.215.29.84,dev_2042,success,genuine
e393f13a-c015-414f-ac43-6ec173440f9b,2025-11-26T03:00:21.229962+00:00,acc_1325,17.85,CAD,merchant_49,FR,mobile,147.183.100.52,dev_3935,success,genuine
d7cf461f-a996-49b2-a692-d23f5aafb7a6,2025-11-26T03:00:08.229962+00:00,acc_1609,75.97,CAD,merchant_29,DE,web,243.124.163.162,dev_463,success,genuine
ba7fdfb8-af73-456a-80d1-1d86e20470a0,2025-11-26T03:00:14.229962+00:00,acc_257,171.68,CAD,merchant_69,US,mobile,145.35.226.30,dev_4947,success,genuine
96384833-2f5f-4cc6-8746-a3f52f851fd5,2025-11-26T02:56:44.229962+00:00,acc_673,1.5,CAD,merchant_174,CN,branch,109.7.31.50,dev_1366,success,genuine
f41fb24f-7f76-4981-b3e7-b303cd3ac416,2025-11-26T02:57:27.229962+00:00,acc_1116,45.54,CAD,merchant_135,CA,branch,194.38.27.150,dev_3828,success,genuine
ea59fbff-67c6-414a-8489-aeaa61c0045a,2025-11-26T02:57:35.229962+00:00,acc_1150,90.6,CAD,merchant_22,BR,mobile,150.28.111.133,dev_2773,success,genuine
1a083bd7-a950-4aec-a921-352435660700,2025-11-26T02:58:55.229962+00:00,acc_312,15.09,CAD,merchant_111,NG,web,107.155.36.2,dev_3425,success,genuine
49877234-35e5-4c87-8cfd-976bbf8b2f04,2025-11-26T02:59:24.229962+00:00,acc_718,23.26,CAD,merchant_148,RU,branch,33.12.214.192,dev_3407,success,genuine
4f68982d-ceb2-4219-8f39-dbff8c864fd2,2025-11-26T02:58:38.229962+00:00,acc_1823,148.4,CAD,merchant_49,CN,mobile,212.227.97.105,dev_1822,success,genuine
f3548d3c-e844-4d30-9c1d-ecf83ba02acf,2025-11-26T02:57:38.229962+00:00,acc_1234,125.48,CAD,merchant_189,DE,mobile,104.43.174.193,dev_2206,success,genuine
4071e1c9-2b2c-4ed5-8e0d-9192d28183c8,2025-11-26T03:01:24.229962+00:00,acc_128,118.85,CAD,merchant_174,BR,web,5.78.224.155,dev_1368,success,genuine
3692d567-da60-4517-95ac-e9be6aa0d19d,2025-11-26T03:01:26.229962+00:00,acc_1115,150.82,CAD,merchant_75,GB,branch,31.177.185.114,dev_228,success,genuine
24d4333a-be94-4189-8378-d9c1c4678d9c,2025-11-26T02:57:46.229962+00:00,acc_832,195.35,CAD,merchant_165,BR,web,90.168.46.214,dev_4329,success,genuine
e0c45471-6cb3-4b69-a415-74c23ce0b6fa,2025-11-26T02:59:54.229962+00:00,acc_660,18.3,CAD,merchant_157,CA,mobile,231.0.241.62,dev_1250,success,genuine
c717db63-4bca-40c5-b691-88146ffde9bb,2025-11-26T03:00:10.229962+00:00,acc_1561,5.19,CAD,merchant_158,GB,mobile,37.111.131.30,dev_922,success,genuine
a2317b8e-b9ef-4f36-9a77-7f2b1d0bf61c,2025-11-26T02:59:15.229962+00:00,acc_1316,38.3,CAD,merchant_73,CN,web,76.239.253.254,dev_4262,success,genuine
1f7d686a-82ad-43f6-a48b-688d244b510e,2025-11-26T02:59:38.229962+00:00,acc_1330,7.7,CAD,merchant_36,NG,mobile,249.255.59.91,dev_4748,success,genuine
78893567-8c64-4771-960f-43ccb1c94b7d,2025-11-26T02:58:20.229962+00:00,acc_1539,27.4,CAD,merchant_40,BR,branch,10.111.96.216,dev_1600,success,genuine
a901adb2-4eff-4207-858e-90e82471db84,2025-11-26T03:00:36.229962+00:00,acc_938,100.94,CAD,merchant_29,FR,branch,157.129.40.69,dev_2786,success,genuine
5f59a2b7-76c0-4c49-94b8-81559a0b681e,2025-11-26T03:01:38.229962+00:00,acc_207,4.71,CAD,merchant_156,RU,web,189.112.156.72,dev_2181,success,genuine
23c8449f-ea91-4c99-be43-7a5d2e9fb278,2025-11-26T02:57:28.229962+00:00,acc_211,23.51,CAD,merchant_163,RU,mobile,238.54.41.227,dev_1253,success,genuine
be99d477-ee4d-4de1-904e-fc4422a85fb4,2025-11-26T02:58:18.229962+00:00,acc_320,7.06,CAD,merchant_14,BR,mobile,173.181.120.28,dev_3992,success,genuine
cc93ec1d-a49d-4589-8db6-8ca91e3e23bd,2025-11-26T03:01:29.229962+00:00,acc_1473,49.65,CAD,merchant_86,DE,branch,182.67.160.206,dev_989,success,genuine
ad5bce68-c2db-4255-bb0a-27baeb048a09,2025-11-26T03:01:06.229962+00:00,acc_1810,23.99,CAD,merchant_38,NG,mobile,147.101.186.203,dev_1752,success,genuine
ff46e0f9-e14e-480c-ba11-1578f085e270,2025-11-26T02:57:33.229962+00:00,acc_724,32.17,CAD,merchant_65,IN,web,59.162.174.7,dev_4220,success,genuine
ab609410-250a-43fe-8710-5c73a7cb6898,2025-11-26T02:59:20.229962+00:00,acc_1910,30.44,CAD,merchant_24,FR,web,54.157.198.105,dev_3464,success,genuine
098df661-3008-4773-bb59-df4e0f663146,2025-11-26T02:57:04.229962+00:00,acc_243,275.77,CAD,merchant_22,US,web,143.41.48.139,dev_299,success,genuine
4f38dbdb-485b-4a19-b5fd-8d12b30b3bee,2025-11-26T02:59:54.229962+00:00,acc_1723,15.18,CAD,merchant_146,DE,web,229.65.176.173,dev_104,success,genuine
0f2f812c-9f6e-44de-8b3e-dbb95e9f1da8,2025-11-26T03:01:30.229962+00:00,acc_1894,43.58,CAD,merchant_85,IN,mobile,158.95.72.121,dev_2374,success,genuine
371ab0fd-f286-47a2-8e58-052cb300b90c,2025-11-26T02:57:54.229962+00:00,acc_1304,86.57,CAD,merchant_139,RU,branch,159.74.234.199,dev_4054,success,genuine
0f335d6c-f5e4-4126-bf69-727eb25dff2a,2025-11-26T02:57:48.229962+00:00,acc_1094,19.35,CAD,merchant_90,RU,branch,217.224.111.37,dev_2651,success,genuine
6ac55f68-e643-4854-b4c3-ce587b5767d6,2025-11-26T02:57:20.229962+00:00,acc_493,145.11,CAD,merchant_82,DE,mobile,140.86.91.170,dev_3208,success,genuine
11a5b415-510f-4da6-9329-42e4e69510dc,2025-11-26T02:59:41.229962+00:00,acc_1824,87.42,CAD,merchant_49,BR,mobile,186.51.106.7,dev_1602,success,genuine
d012c6c3-718a-480e-bdbb-e64194212ecd,2025-11-26T03:00:24.229962+00:00,acc_1698,116.48,CAD,merchant_198,NG,web,74.131.35.63,dev_2218,success,genuine
b6cd32a3-f01b-42a9-b317-f0d252c17213,2025-11-26T02:58:28.229962+00:00,acc_33,300.25,CAD,merchant_154,CA,web,230.136.207.52,dev_1729,success,genuine
1bdba019-47e0-4446-88db-e90298d68725,2025-11-26T02:58:15.229962+00:00,acc_231,118.8,CAD,merchant_182,DE,mobile,0.120.214.93,dev_1450,success,genuine
38324f3c-a9ae-4d80-8f4c-1b1f2465ffae,2025-11-26T02:59:59.229962+00:00,acc_1288,172.32,CAD,merchant_172,GB,web,248.191.133.51,dev_690,success,genuine
8cc73afb-2b76-4c3b-b671-dd9d4da15fec,2025-11-26T02:58:05.229962+00:00,acc_1436,183.47,CAD,merchant_198,DE,branch,131.82.214.241,dev_3884,success,genuine
520affd9-a1b2-4b84-bfd9-7c895a1efe4b,2025-11-26T02:57:44.229962+00:00,acc_1210,33.29,CAD,merchant_143,BR,mobile,160.38.4.209,dev_4178,success,genuine
4a6e53d4-19ba-49b4-ad45-50d2543e4d91,2025-11-26T02:57:44.229962+00:00,acc_301,57.48,CAD,merchant_180,FR,mobile,136.18.236.11,dev_1193,success,genuine
ceb0542f-454c-4371-9631-2b2b9460c64a,2025-11-26T02:57:55.229962+00:00,acc_286,6.25,CAD,merchant_28,FR,web,214.57.100.35,dev_4233,success,genuine
d46ec1c3-b185-4dd1-8d29-f0ef67a311ca,2025-11-26T03:00:58.229962+00:00,acc_570,62.08,CAD,merchant_194,DE,branch,92.198.19.189,dev_3946,success,genuine
43aec1cb-6470-440b-9062-9e03736e3e59,2025-11-26T02:57:59.229962+00:00,acc_234,4.13,CAD,merchant_34,FR,branch,122.136.138.82,dev_2861,success,genuine
a5430f37-9cc6-4b53-9f97-e6d54eaaa71c,2025-11-26T02:58:24.229962+00:00,acc_1372,90.12,CAD,merchant_127,CN,mobile,168.15.24.185,dev_2610,success,genuine
77f483e1-cfdd-4468-9093-d0411c63ccee,2025-11-26T02:58:49.229962+00:00,acc_1239,5.08,CAD,merchant_199,BR,branch,215.210.231.79,dev_248,success,genuine
8b7d5ffd-a10b-47b7-834a-c2c56949b4a4,2025-11-26T03:01:43.229962+00:00,acc_129,21.47,CAD,merchant_4,CN,mobile,52.87.147.243,dev_3324,success,genuine
15445106-04f7-4ca8-a415-8637189b8544,2025-11-26T03:02:05.229962+00:00,acc_1735,42.54,CAD,merchant_34,GB,web,24.197.22.18,dev_2768,success,genuine
c0e883c3-c9ef-4648-88cd-2b93203e41ef,2025-11-26T03:00:02.229962+00:00,acc_1034,84.81,CAD,merchant_123,US,branch,11.163.12.71,dev_3220,success,genuine
1b0e5983-76d2-418c-815d-60116f927aaf,2025-11-26T03:01:57.229962+00:00,acc_264,73.04,CAD,merchant_55,CN,branch,121.104.165.85,dev_4834,success,genuine
97a3f023-0253-4bba-b2d3-0dbc070a8e9d,2025-11-26T03:00:01.229962+00:00,acc_1206,74.6,CAD,merchant_68,CN,branch,79.7.51.144,dev_3026,success,genuine
dc14a899-d517-4bad-bbe7-89d807a13686,2025-11-26T02:58:47.229962+00:00,acc_837,153.52,CAD,merchant_158,BR,mobile,155.43.231.4,dev_1877,success,genuine
c179cfa9-ae11-43fd-b2ef-faee869674b8,2025-11-26T02:58:20.229962+00:00,acc_1717,55.37,CAD,merchant_107,BR,branch,162.197.198.108,dev_3264,success,genuine
a5543227-c123-4a6e-8596-2174e014fefe,2025-11-26T03:01:40.229962+00:00,acc_988,141.18,CAD,merchant_68,IN,web,52.5.31.104,dev_2832,success,genuine
bb0ce885-b5e5-4348-92f2-215bd6939be2,2025-11-26T03:02:08.229962+00:00,acc_1169,27.34,CAD,merchant_172,DE,mobile,2.79.208.165,dev_2587,success,genuine
